,chargingAvailability,variable,value,name,lat,lon
552,528009010108937.0,2023-05-12 10:00:00,4,Fastned Zoetermeer Rijksweg A12,52.05177,4.43628
553,528009010109465.0,2023-05-12 09:01:00,3,Fastned Delft Rijksweg A13,51.98344,4.39277
554,528009010109465.0,2023-05-12 13:00:00,1,Fastned Delft Rijksweg A13,51.98344,4.39277
555,528009010109465.0,2023-05-12 11:00:00,1,Fastned Delft Rijksweg A13,51.98344,4.39277
556,528009010109465.0,2023-05-12 14:00:00,2,Fastned Delft Rijksweg A13,51.98344,4.39277
557,528009010109465.0,2023-05-12 08:00:00,2,Fastned Delft Rijksweg A13,51.98344,4.39277
558,528009010109465.0,2023-05-12 12:00:00,1,Fastned Delft Rijksweg A13,51.98344,4.39277
559,528009010109465.0,2023-05-12 10:00:00,2,Fastned Delft Rijksweg A13,51.98344,4.39277
560,528009010103968.0,2023-05-12 09:01:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
561,528009010103968.0,2023-05-12 13:00:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
562,528009010103968.0,2023-05-12 11:00:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
563,528009010103968.0,2023-05-12 14:00:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
564,528009010103968.0,2023-05-12 08:00:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
565,528009010103968.0,2023-05-12 12:00:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
566,528009010103968.0,2023-05-12 10:00:00,0,Shell Recharge Hendrik-Ido-Ambacht Rijksweg A16,51.83399,4.62049
567,528009010112444.0,2023-05-12 09:01:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
568,528009010112444.0,2023-05-12 13:00:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
569,528009010112444.0,2023-05-12 11:00:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
570,528009010112444.0,2023-05-12 14:00:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
571,528009010112444.0,2023-05-12 08:00:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
572,528009010112444.0,2023-05-12 12:00:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
573,528009010112444.0,2023-05-12 10:00:00,0,E-Flux Velddriel De Tweede Geerden,51.75748,5.29196
574,528009010104975.0,2023-05-12 09:01:00,1,Allego Beesd Rijksweg A2,51.91159,5.1785
575,528009010104975.0,2023-05-12 13:00:00,0,Allego Beesd Rijksweg A2,51.91159,5.1785
576,528009010104975.0,2023-05-12 11:00:00,1,Allego Beesd Rijksweg A2,51.91159,5.1785
577,528009010104975.0,2023-05-12 14:00:00,0,Allego Beesd Rijksweg A2,51.91159,5.1785
578,528009010104975.0,2023-05-12 08:00:00,1,Allego Beesd Rijksweg A2,51.91159,5.1785
579,528009010104975.0,2023-05-12 12:00:00,0,Allego Beesd Rijksweg A2,51.91159,5.1785
580,528009010104975.0,2023-05-12 10:00:00,0,Allego Beesd Rijksweg A2,51.91159,5.1785
581,528009010112837.0,2023-05-12 09:01:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
582,528009010112837.0,2023-05-12 13:00:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
583,528009010112837.0,2023-05-12 11:00:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
584,528009010112837.0,2023-05-12 14:00:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
585,528009010112837.0,2023-05-12 08:00:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
586,528009010112837.0,2023-05-12 12:00:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
587,528009010112837.0,2023-05-12 10:00:00,0,Shell Recharge Meerkerk E311,51.91079,4.98413
588,528009010106598.0,2023-05-12 09:01:00,0,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
589,528009010106598.0,2023-05-12 13:00:00,2,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
590,528009010106598.0,2023-05-12 11:00:00,0,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
591,528009010106598.0,2023-05-12 14:00:00,0,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
592,528009010106598.0,2023-05-12 08:00:00,2,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
593,528009010106598.0,2023-05-12 12:00:00,0,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
594,528009010106598.0,2023-05-12 10:00:00,2,Fastned Nieuwegein Rijksweg A27,52.01425,5.12227
595,528009010056505.0,2023-05-12 09:01:00,0,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
596,528009010056505.0,2023-05-12 13:00:00,0,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
597,528009010056505.0,2023-05-12 11:00:00,1,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
598,528009010056505.0,2023-05-12 14:00:00,0,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
599,528009010056505.0,2023-05-12 08:00:00,0,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
600,528009010056505.0,2023-05-12 12:00:00,0,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
601,528009010056505.0,2023-05-12 10:00:00,0,InCharge Barendrecht Van der Waalsweg,51.86963,4.54829
602,528009010108893.0,2023-05-12 09:01:00,0,Fastned Breukelen,52.14319,5.00033
603,528009010108893.0,2023-05-12 13:00:00,0,Fastned Breukelen,52.14319,5.00033
604,528009010108893.0,2023-05-12 11:00:00,0,Fastned Breukelen,52.14319,5.00033
605,528009010108893.0,2023-05-12 14:00:00,0,Fastned Breukelen,52.14319,5.00033
606,528009010108893.0,2023-05-12 08:00:00,0,Fastned Breukelen,52.14319,5.00033
607,528009010108893.0,2023-05-12 12:00:00,0,Fastned Breukelen,52.14319,5.00033
608,528009010108893.0,2023-05-12 10:00:00,0,Fastned Breukelen,52.14319,5.00033
609,528009010105251.0,2023-05-12 09:01:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
610,528009010105251.0,2023-05-12 13:00:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
611,528009010105251.0,2023-05-12 11:00:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
612,528009010105251.0,2023-05-12 14:00:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
613,528009010105251.0,2023-05-12 08:00:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
614,528009010105251.0,2023-05-12 12:00:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
615,528009010105251.0,2023-05-12 10:00:00,0,TotalEnergies Papendrecht Burgemeester Keijzerweg,51.84638,4.68112
616,528009009084916.0,2023-05-12 09:01:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
617,528009009084916.0,2023-05-12 13:00:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
618,528009009084916.0,2023-05-12 11:00:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
619,528009009084916.0,2023-05-12 14:00:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
620,528009009084916.0,2023-05-12 08:00:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
621,528009009084916.0,2023-05-12 12:00:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
622,528009009084916.0,2023-05-12 10:00:00,0,Allego Dordrecht Laan van Europa,51.77391,4.65219
623,528009010107844.0,2023-05-12 09:01:00,0,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
624,528009010107844.0,2023-05-12 13:00:00,0,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
625,528009010107844.0,2023-05-12 11:00:00,0,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
626,528009010107844.0,2023-05-12 14:00:00,0,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
627,528009010107844.0,2023-05-12 08:00:00,0,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
628,528009010107844.0,2023-05-12 12:00:00,0,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
629,528009010107844.0,2023-05-12 10:00:00,1,InCharge Amsterdam IJdoornlaan,52.41528,4.91166
630,528009009095881.0,2023-05-12 09:01:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
631,528009009095881.0,2023-05-12 13:00:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
632,528009009095881.0,2023-05-12 11:00:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
633,528009009095881.0,2023-05-12 14:00:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
634,528009009095881.0,2023-05-12 08:00:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
635,528009009095881.0,2023-05-12 12:00:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
636,528009009095881.0,2023-05-12 10:00:00,0,Allego Nieuwegein Waterliniedok,52.01137,5.12269
637,528009010048455.0,2023-05-12 09:01:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
638,528009010048455.0,2023-05-12 13:00:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
639,528009010048455.0,2023-05-12 11:00:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
640,528009010048455.0,2023-05-12 14:00:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
641,528009010048455.0,2023-05-12 08:00:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
642,528009010048455.0,2023-05-12 12:00:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
643,528009010048455.0,2023-05-12 10:00:00,0,InCharge Dordrecht Rijksstraatweg,51.77417,4.64742
644,528009010057817.0,2023-05-12 09:01:00,0,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
645,528009010057817.0,2023-05-12 13:00:00,1,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
646,528009010057817.0,2023-05-12 11:00:00,0,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
647,528009010057817.0,2023-05-12 14:00:00,0,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
648,528009010057817.0,2023-05-12 08:00:00,0,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
649,528009010057817.0,2023-05-12 12:00:00,1,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
650,528009010057817.0,2023-05-12 10:00:00,0,InCharge Capelle aan den IJssel Hoofdweg,51.95221,4.56547
651,528009010066350.0,2023-05-12 09:01:00,0,Allego Woerden Europabaan,52.07566,4.90118
652,528009010066350.0,2023-05-12 13:00:00,0,Allego Woerden Europabaan,52.07566,4.90118
653,528009010066350.0,2023-05-12 11:00:00,0,Allego Woerden Europabaan,52.07566,4.90118
654,528009010066350.0,2023-05-12 14:00:00,0,Allego Woerden Europabaan,52.07566,4.90118
655,528009010066350.0,2023-05-12 08:00:00,0,Allego Woerden Europabaan,52.07566,4.90118
656,528009010066350.0,2023-05-12 12:00:00,0,Allego Woerden Europabaan,52.07566,4.90118
657,528009010066350.0,2023-05-12 10:00:00,0,Allego Woerden Europabaan,52.07566,4.90118
658,528009010112288.0,2023-05-12 09:01:00,4,Fastned Muiden,52.32013,5.07795
659,528009010112288.0,2023-05-12 13:00:00,6,Fastned Muiden,52.32013,5.07795
660,528009010112288.0,2023-05-12 11:00:00,3,Fastned Muiden,52.32013,5.07795
661,528009010112288.0,2023-05-12 14:00:00,7,Fastned Muiden,52.32013,5.07795
662,528009010112288.0,2023-05-12 08:00:00,3,Fastned Muiden,52.32013,5.07795
663,528009010112288.0,2023-05-12 12:00:00,6,Fastned Muiden,52.32013,5.07795
664,528009010112288.0,2023-05-12 10:00:00,3,Fastned Muiden,52.32013,5.07795
665,528009010111753.0,2023-05-12 09:01:00,0,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
666,528009010111753.0,2023-05-12 13:00:00,1,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
667,528009010111753.0,2023-05-12 11:00:00,0,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
668,528009010111753.0,2023-05-12 14:00:00,1,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
669,528009010111753.0,2023-05-12 08:00:00,0,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
670,528009010111753.0,2023-05-12 12:00:00,3,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
671,528009010111753.0,2023-05-12 10:00:00,0,Fastned Hardinxveld-Giessendam Den Bout,51.83217,4.88124
672,528009010106742.0,2023-05-12 09:01:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
673,528009010106742.0,2023-05-12 13:00:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
674,528009010106742.0,2023-05-12 11:00:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
675,528009010106742.0,2023-05-12 14:00:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
676,528009010106742.0,2023-05-12 08:00:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
677,528009010106742.0,2023-05-12 12:00:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
678,528009010106742.0,2023-05-12 10:00:00,0,Shell Recharge Den Hoorn,52.00931,4.31126
679,528008000016012.0,2023-05-12 09:01:00,2,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
680,528008000016012.0,2023-05-12 13:00:00,0,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
681,528008000016012.0,2023-05-12 11:00:00,0,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
682,528008000016012.0,2023-05-12 14:00:00,0,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
683,528008000016012.0,2023-05-12 08:00:00,0,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
684,528008000016012.0,2023-05-12 12:00:00,2,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
685,528008000016012.0,2023-05-12 10:00:00,2,Allego Krimpen aan den IJssel Raadhuisplein,51.91453,4.58852
686,528009010067615.0,2023-05-12 09:01:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
687,528009010067615.0,2023-05-12 13:00:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
688,528009010067615.0,2023-05-12 11:00:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
689,528009010067615.0,2023-05-12 14:00:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
690,528009010067615.0,2023-05-12 08:00:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
691,528009010067615.0,2023-05-12 12:00:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
692,528009010067615.0,2023-05-12 10:00:00,0,Groot-Ammers Ambachtsweg,51.93392,4.85308
693,528009010071350.0,2023-05-12 09:01:00,3,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
694,528009010071350.0,2023-05-12 13:00:00,2,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
695,528009010071350.0,2023-05-12 11:00:00,3,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
696,528009010071350.0,2023-05-12 14:00:00,1,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
697,528009010071350.0,2023-05-12 08:00:00,3,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
698,528009010071350.0,2023-05-12 12:00:00,3,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
699,528009010071350.0,2023-05-12 10:00:00,0,Fastned Noordbeemster Rijksweg A7,52.58139,4.97789
700,528009010051554.0,2023-05-12 09:01:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
701,528009010051554.0,2023-05-12 13:00:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
702,528009010051554.0,2023-05-12 11:00:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
703,528009010051554.0,2023-05-12 14:00:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
704,528009010051554.0,2023-05-12 08:00:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
705,528009010051554.0,2023-05-12 12:00:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
706,528009010051554.0,2023-05-12 10:00:00,0,Blue Corner Amsterdam Australiëhavenweg,52.38445,4.80314
707,528009010109523.0,2023-05-12 09:01:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
708,528009010109523.0,2023-05-12 13:00:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
709,528009010109523.0,2023-05-12 11:00:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
710,528009010109523.0,2023-05-12 14:00:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
711,528009010109523.0,2023-05-12 08:00:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
712,528009010109523.0,2023-05-12 12:00:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
713,528009010109523.0,2023-05-12 10:00:00,0,Shell Recharge Hoofddorp Rijksweg A4,52.25862,4.68495
714,528009010066655.0,2023-05-12 09:01:00,1,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
715,528009010066655.0,2023-05-12 13:00:00,1,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
716,528009010066655.0,2023-05-12 11:00:00,0,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
717,528009010066655.0,2023-05-12 14:00:00,0,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
718,528009010066655.0,2023-05-12 08:00:00,0,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
719,528009010066655.0,2023-05-12 12:00:00,1,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
720,528009010066655.0,2023-05-12 10:00:00,0,InCharge Gouda Nieuwe Gouwe Oostzijde,52.01882,4.68298
721,528009010105918.0,2023-05-12 09:01:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
722,528009010105918.0,2023-05-12 13:00:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
723,528009010105918.0,2023-05-12 11:00:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
724,528009010105918.0,2023-05-12 14:00:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
725,528009010105918.0,2023-05-12 08:00:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
726,528009010105918.0,2023-05-12 12:00:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
727,528009010105918.0,2023-05-12 10:00:00,0,Shell Recharge Bruchem Rijksweg A2,51.77667,5.25806
728,528009010106890.0,2023-05-12 09:01:00,6,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
729,528009010106890.0,2023-05-12 13:00:00,2,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
730,528009010106890.0,2023-05-12 11:00:00,3,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
731,528009010106890.0,2023-05-12 14:00:00,1,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
732,528009010106890.0,2023-05-12 08:00:00,2,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
733,528009010106890.0,2023-05-12 12:00:00,3,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
734,528009010106890.0,2023-05-12 10:00:00,3,Fastned Nieuwerkerk aan den IJssel Rijksweg A20,51.96791,4.58903
735,528009010109671.0,2023-05-12 09:01:00,0,Fastned Harmelen Bijleveld,52.07941,4.98098
736,528009010109671.0,2023-05-12 13:00:00,3,Fastned Harmelen Bijleveld,52.07941,4.98098
737,528009010109671.0,2023-05-12 11:00:00,6,Fastned Harmelen Bijleveld,52.07941,4.98098
738,528009010109671.0,2023-05-12 14:00:00,3,Fastned Harmelen Bijleveld,52.07941,4.98098
739,528009010109671.0,2023-05-12 08:00:00,2,Fastned Harmelen Bijleveld,52.07941,4.98098
740,528009010109671.0,2023-05-12 12:00:00,1,Fastned Harmelen Bijleveld,52.07941,4.98098
741,528009010109671.0,2023-05-12 10:00:00,4,Fastned Harmelen Bijleveld,52.07941,4.98098
742,528009002415141.0,2023-05-12 09:01:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
743,528009002415141.0,2023-05-12 13:00:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
744,528009002415141.0,2023-05-12 11:00:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
745,528009002415141.0,2023-05-12 14:00:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
746,528009002415141.0,2023-05-12 08:00:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
747,528009002415141.0,2023-05-12 12:00:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
748,528009002415141.0,2023-05-12 10:00:00,0,Allego Eemnes Rijksweg,52.2358,5.23033
749,528008000012596.0,2023-05-12 09:01:00,0,Allego Amstelveen Asserring,52.28183,4.82771
750,528008000012596.0,2023-05-12 13:00:00,1,Allego Amstelveen Asserring,52.28183,4.82771
751,528008000012596.0,2023-05-12 11:00:00,0,Allego Amstelveen Asserring,52.28183,4.82771
752,528008000012596.0,2023-05-12 14:00:00,2,Allego Amstelveen Asserring,52.28183,4.82771
753,528008000012596.0,2023-05-12 08:00:00,0,Allego Amstelveen Asserring,52.28183,4.82771
754,528008000012596.0,2023-05-12 12:00:00,1,Allego Amstelveen Asserring,52.28183,4.82771
755,528008000012596.0,2023-05-12 10:00:00,0,Allego Amstelveen Asserring,52.28183,4.82771
756,528009010107142.0,2023-05-12 09:01:00,0,InCharge Gorinchem Franklinweg,51.84116,5.00506
757,528009010107142.0,2023-05-12 13:00:00,1,InCharge Gorinchem Franklinweg,51.84116,5.00506
758,528009010107142.0,2023-05-12 11:00:00,0,InCharge Gorinchem Franklinweg,51.84116,5.00506
759,528009010107142.0,2023-05-12 14:00:00,0,InCharge Gorinchem Franklinweg,51.84116,5.00506
760,528009010107142.0,2023-05-12 08:00:00,0,InCharge Gorinchem Franklinweg,51.84116,5.00506
761,528009010107142.0,2023-05-12 12:00:00,0,InCharge Gorinchem Franklinweg,51.84116,5.00506
762,528009010107142.0,2023-05-12 10:00:00,0,InCharge Gorinchem Franklinweg,51.84116,5.00506
763,528009009072917.0,2023-05-12 09:01:00,0,Fastned Eemnes Rijksweg A27,52.26434,5.25598
764,528009009072917.0,2023-05-12 13:00:00,0,Fastned Eemnes Rijksweg A27,52.26434,5.25598
765,528009009072917.0,2023-05-12 11:00:00,5,Fastned Eemnes Rijksweg A27,52.26434,5.25598
766,528009009072917.0,2023-05-12 14:00:00,3,Fastned Eemnes Rijksweg A27,52.26434,5.25598
767,528009009072917.0,2023-05-12 08:00:00,3,Fastned Eemnes Rijksweg A27,52.26434,5.25598
768,528009009072917.0,2023-05-12 12:00:00,2,Fastned Eemnes Rijksweg A27,52.26434,5.25598
769,528009009072917.0,2023-05-12 10:00:00,0,Fastned Eemnes Rijksweg A27,52.26434,5.25598
770,528009010072472.0,2023-05-12 09:01:00,1,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
771,528009010072472.0,2023-05-12 13:00:00,0,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
772,528009010072472.0,2023-05-12 11:00:00,1,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
773,528009010072472.0,2023-05-12 14:00:00,1,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
774,528009010072472.0,2023-05-12 08:00:00,1,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
775,528009010072472.0,2023-05-12 12:00:00,0,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
776,528009010072472.0,2023-05-12 10:00:00,1,Allego Hoorn Westfriese Parkweg,52.65127,5.0387
777,528009010103780.0,2023-05-12 09:01:00,3,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
778,528009010103780.0,2023-05-12 13:00:00,0,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
779,528009010103780.0,2023-05-12 11:00:00,0,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
780,528009010103780.0,2023-05-12 14:00:00,0,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
781,528009010103780.0,2023-05-12 08:00:00,1,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
782,528009010103780.0,2023-05-12 12:00:00,3,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
783,528009010103780.0,2023-05-12 10:00:00,2,Fastned Delfgauw Rijksstraatweg,51.9844,4.39483
784,528009010055282.0,2023-05-12 09:01:00,1,InCharge Hillegom Arnoudstraat,52.27562,4.57351
785,528009010055282.0,2023-05-12 13:00:00,2,InCharge Hillegom Arnoudstraat,52.27562,4.57351
786,528009010055282.0,2023-05-12 11:00:00,2,InCharge Hillegom Arnoudstraat,52.27562,4.57351
787,528009010055282.0,2023-05-12 14:00:00,2,InCharge Hillegom Arnoudstraat,52.27562,4.57351
788,528009010055282.0,2023-05-12 08:00:00,1,InCharge Hillegom Arnoudstraat,52.27562,4.57351
789,528009010055282.0,2023-05-12 12:00:00,2,InCharge Hillegom Arnoudstraat,52.27562,4.57351
790,528009010055282.0,2023-05-12 10:00:00,1,InCharge Hillegom Arnoudstraat,52.27562,4.57351
791,528009010070235.0,2023-05-12 09:01:00,0,InCharge Hilversum Vreelandseweg,52.22074,5.1445
792,528009010070235.0,2023-05-12 13:00:00,1,InCharge Hilversum Vreelandseweg,52.22074,5.1445
793,528009010070235.0,2023-05-12 11:00:00,0,InCharge Hilversum Vreelandseweg,52.22074,5.1445
794,528009010070235.0,2023-05-12 14:00:00,0,InCharge Hilversum Vreelandseweg,52.22074,5.1445
795,528009010070235.0,2023-05-12 08:00:00,0,InCharge Hilversum Vreelandseweg,52.22074,5.1445
796,528009010070235.0,2023-05-12 12:00:00,0,InCharge Hilversum Vreelandseweg,52.22074,5.1445
797,528009010070235.0,2023-05-12 10:00:00,0,InCharge Hilversum Vreelandseweg,52.22074,5.1445
798,528009009082315.0,2023-05-12 09:01:00,0,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
799,528009009082315.0,2023-05-12 13:00:00,1,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
800,528009009082315.0,2023-05-12 11:00:00,0,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
801,528009009082315.0,2023-05-12 14:00:00,0,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
802,528009009082315.0,2023-05-12 08:00:00,0,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
803,528009009082315.0,2023-05-12 12:00:00,0,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
804,528009009082315.0,2023-05-12 10:00:00,1,IONITY Hendrik-Ido-Ambacht Rijksweg A16,51.83483,4.61808
805,528009009073507.0,2023-05-12 09:01:00,0,TotalEnergies Houten De Staart,52.02499,5.14037
806,528009009073507.0,2023-05-12 13:00:00,0,TotalEnergies Houten De Staart,52.02499,5.14037
807,528009009073507.0,2023-05-12 11:00:00,1,TotalEnergies Houten De Staart,52.02499,5.14037
808,528009009073507.0,2023-05-12 14:00:00,0,TotalEnergies Houten De Staart,52.02499,5.14037
